,informant,start,end,filename,corpus,text,gender,age
020721_VIK1941_Razdorskaya-488155-495166,VIK1941,488.155,495.166,audio_files/020721_VIK1941_Razdorskaya-488155-495166.wav,don_rnd,"Ну на тракторе прицепливают эти бороны, отцепливают,  ну не тракторист.  ",,
020721_VIK1941_Razdorskaya-495166-499077,VIK1941,495.166,499.077,audio_files/020721_VIK1941_Razdorskaya-495166-499077.wav,don_rnd,"Пойду я на тракториста  учиться. Мамка каже: да иди, Саша.  ",,
020721_VIK1941_Razdorskaya-499077-504600,VIK1941,499.077,504.6,audio_files/020721_VIK1941_Razdorskaya-499077-504600.wav,don_rnd,"Ну и Саша как пошёл, на квартиру стал к тётке, а она на двадцать лет старше от него,
          ",,
020721_VIK1941_Razdorskaya-504600-510568,VIK1941,504.6,510.568,audio_files/020721_VIK1941_Razdorskaya-504600-510568.wav,don_rnd,"и вот, а поняла, что он работать умеет, и забрала у нас его.  ",,
020721_VIK1941_Razdorskaya-510568-517749,VIK1941,510.568,517.749,audio_files/020721_VIK1941_Razdorskaya-510568-517749.wav,don_rnd,"Придёт: я пошёл, Шура. – Саша, крыша потекла, хата потекла. ",,
020721_VIK1941_Razdorskaya-517749-521488,VIK1941,517.749,521.488,audio_files/020721_VIK1941_Razdorskaya-517749-521488.wav,don_rnd,"–  А что я могу сделать, мне же надо идти на учёбу. ",,
020721_VIK1941_Razdorskaya-521488-528852,VIK1941,521.488,528.852,audio_files/020721_VIK1941_Razdorskaya-521488-528852.wav,don_rnd,"Ну а мамке уже ж рассказали, что он домой-то по неделе не приходит, и потом мы его
         иной раз и на выходные не видим. ",,
020721_VIK1941_Razdorskaya-528852-535954,VIK1941,528.852,535.954,audio_files/020721_VIK1941_Razdorskaya-528852-535954.wav,don_rnd,"А бабушка тут свекруха жила. – Шура, гляди же, он заблядовался.  ",,
020721_VIK1941_Razdorskaya-535954-541284,VIK1941,535.954,541.284,audio_files/020721_VIK1941_Razdorskaya-535954-541284.wav,don_rnd,"Она говорит, так что я, мамаша, поеду его отбивать? Я его отбивать поеду?  ",,
020721_VIK1941_Razdorskaya-541284-549352,VIK1941,541.284,549.352,audio_files/020721_VIK1941_Razdorskaya-541284-549352.wav,don_rnd,"А огороды сажали, тогда же он как тракторист, комбайнёр, ну в общем давали огороды.
          ",,
020721_VIK1941_Razdorskaya-549352-551750,VIK1941,549.352,551.75,audio_files/020721_VIK1941_Razdorskaya-549352-551750.wav,don_rnd,И там сажали кукурузу.  ,,
020721_VIK1941_Razdorskaya-551750-559284,VIK1941,551.75,559.284,audio_files/020721_VIK1941_Razdorskaya-551750-559284.wav,don_rnd,"Не всем же их давали, а только в колхозе трактористы, комбайнёры, вот таким.  ",,
020721_VIK1941_Razdorskaya-554045-554590,Interviewer,554.045,554.59,audio_files/020721_VIK1941_Razdorskaya-554045-554590.wav,standart,А кому? ,,
020721_VIK1941_Razdorskaya-559284-565704,VIK1941,559.284,565.704,audio_files/020721_VIK1941_Razdorskaya-559284-565704.wav,don_rnd,"Мы посадили, уже уродила кукуруза. А он же там.  ",,
020721_VIK1941_Razdorskaya-565704-571579,VIK1941,565.704,571.579,audio_files/020721_VIK1941_Razdorskaya-565704-571579.wav,don_rnd,"Вот только приди ломать кукурузу, и я тебя убью сразу, на мамку.  ",,
020721_VIK1941_Razdorskaya-571579-574931,VIK1941,571.579,574.931,audio_files/020721_VIK1941_Razdorskaya-571579-574931.wav,don_rnd,"То была лучше всех, а то говном воняла. ",,
020721_VIK1941_Razdorskaya-574931-579556,VIK1941,574.931,579.556,audio_files/020721_VIK1941_Razdorskaya-574931-579556.wav,don_rnd,"Ты вот на чёрта похожа говорит, на чёрта похожа.  ",,
020721_VIK1941_Razdorskaya-579556-586852,VIK1941,579.556,586.852,audio_files/020721_VIK1941_Razdorskaya-579556-586852.wav,don_rnd,"Она говорит, ну ладно, на чёрта, на сатану я похожа. А дети, а детям…  ",,
020721_VIK1941_Razdorskaya-586852-588784,VIK1941,586.852,588.784,audio_files/020721_VIK1941_Razdorskaya-586852-588784.wav,don_rnd,"Мамка не подавала на алименты,  ",,
020721_VIK1941_Razdorskaya-588784-594670,VIK1941,588.784,594.67,audio_files/020721_VIK1941_Razdorskaya-588784-594670.wav,don_rnd,"просто как получает он зерно, а бабушка свекруха приходит:  ",,
020721_VIK1941_Razdorskaya-594670-600272,VIK1941,594.67,600.272,audio_files/020721_VIK1941_Razdorskaya-594670-600272.wav,don_rnd,"твою мать, ну-ка детям давай насыпай мешки, я сама отвезу. ",,
020721_VIK1941_Razdorskaya-600272-603011,VIK1941,600.272,603.011,audio_files/020721_VIK1941_Razdorskaya-600272-603011.wav,don_rnd,Быков просит в колхозе и привозит.  ,,
020721_VIK1941_Razdorskaya-603011-607852,VIK1941,603.011,607.852,audio_files/020721_VIK1941_Razdorskaya-603011-607852.wav,don_rnd,"А мамка говорит: мамаш, где вы взяли? – Дочечка, разгружай,  ",,
020721_VIK1941_Razdorskaya-607852-615943,VIK1941,607.852,615.943,audio_files/020721_VIK1941_Razdorskaya-607852-615943.wav,don_rnd,"Панка – Панка Микулиха, Верка - Волошина, поехали, Шуре кукурузы наломаем.  ",,
020721_VIK1941_Razdorskaya-615943-623102,VIK1941,615.943,623.102,audio_files/020721_VIK1941_Razdorskaya-615943-623102.wav,don_rnd,"Приезжают, привозят, зерно привезли, пай же получали, они же он получал трудодни,
          ",,
020721_VIK1941_Razdorskaya-623102-628250,VIK1941,623.102,628.25,audio_files/020721_VIK1941_Razdorskaya-623102-628250.wav,don_rnd,"а дед, а бабка давай, давай, давай-давай детям нечего есть, давай.  ",,
020721_VIK1941_Razdorskaya-628250-634545,VIK1941,628.25,634.545,audio_files/020721_VIK1941_Razdorskaya-628250-634545.wav,don_rnd,"– Не дам. – Да я тебе, твою мать, берёт вилы и за ним,  ",,
020721_VIK1941_Razdorskaya-633851-634544,Activity,633.851,634.544,audio_files/020721_VIK1941_Razdorskaya-633851-634544.wav,don_rnd,Смеется ,,
020721_VIK1941_Razdorskaya-634545-637829,VIK1941,634.545,637.829,audio_files/020721_VIK1941_Razdorskaya-634545-637829.wav,don_rnd,или топором гаду зарубаю сейчас.  ,,
020721_VIK1941_Razdorskaya-637829-644159,VIK1941,637.829,644.159,audio_files/020721_VIK1941_Razdorskaya-637829-644159.wav,don_rnd,"Всё, бабка привезла, наломали кукурузы, возилки же раньше были,  ",,
020721_VIK1941_Razdorskaya-644159-649863,VIK1941,644.159,649.863,audio_files/020721_VIK1941_Razdorskaya-644159-649863.wav,don_rnd,"быки запрягут, цоб-цобе, цоб-цобе, такие возилки, как арбы такие вот.  ",,
020721_VIK1941_Razdorskaya-649863-656886,VIK1941,649.863,656.886,audio_files/020721_VIK1941_Razdorskaya-649863-656886.wav,don_rnd,"И вот они нагрузили одну: Шура, мы ещё не доломали, завтра поедем доломаем.  ",,
020721_VIK1941_Razdorskaya-656886-663125,VIK1941,656.886,663.125,audio_files/020721_VIK1941_Razdorskaya-656886-663125.wav,don_rnd,"А мамка: мамаша, не надо, он ещё придёт, ещё убьёт меня. Я вот убью, а бабка ругалась,
          ",,
020721_VIK1941_Razdorskaya-663125-665193,VIK1941,663.125,665.193,audio_files/020721_VIK1941_Razdorskaya-663125-665193.wav,don_rnd,"я ему убью, я ему убью. ",,
020721_VIK1941_Razdorskaya-665193-669886,VIK1941,665.193,669.886,audio_files/020721_VIK1941_Razdorskaya-665193-669886.wav,don_rnd,"Вот приезжает ломать, а он вот он, приехал, бричка.  ",,
020721_VIK1941_Razdorskaya-669886-674431,VIK1941,669.886,674.431,audio_files/020721_VIK1941_Razdorskaya-669886-674431.wav,don_rnd,"Она говорит: ты что приехал? – Кукурузу ломать, не твоя же кукуруза.  ",,
020721_VIK1941_Razdorskaya-674431-678147,VIK1941,674.431,678.147,audio_files/020721_VIK1941_Razdorskaya-674431-678147.wav,don_rnd,– А ты её тяпал? – Нет. – А ты её сажал? – Нет.  ,,
020721_VIK1941_Razdorskaya-678147-684227,VIK1941,678.147,684.227,audio_files/020721_VIK1941_Razdorskaya-678147-684227.wav,don_rnd,"– Иди, такой, отсюда, а то я тебя, и до брички до своей не дойдёшь.  ",,
020721_VIK1941_Razdorskaya-684227-689625,VIK1941,684.227,689.625,audio_files/020721_VIK1941_Razdorskaya-684227-689625.wav,don_rnd,"Доломали эту кукурузу, она его выгнала, ухватила, аж он бегом убежал,  ",,
020721_VIK1941_Razdorskaya-689625-694349,VIK1941,689.625,694.349,audio_files/020721_VIK1941_Razdorskaya-689625-694349.wav,don_rnd,"хватило, привезли еще одну, а мамка говорит: мамаша,  ",,
020721_VIK1941_Razdorskaya-694349-697079,VIK1941,694.349,697.079,audio_files/020721_VIK1941_Razdorskaya-694349-697079.wav,don_rnd,"да разве же можно, ему же тоже надо чего-то оставить.  ",,
020721_VIK1941_Razdorskaya-697079-703363,VIK1941,697.079,703.363,audio_files/020721_VIK1941_Razdorskaya-697079-703363.wav,don_rnd,"Ему? Настя нехай бгает. А ты не смей, положено – забирай.  ",,
020721_VIK1941_Razdorskaya-703363-705931,VIK1941,703.363,705.931,audio_files/020721_VIK1941_Razdorskaya-703363-705931.wav,don_rnd,"Забирай, корми детей и сама питайся. ",,
020721_VIK1941_Razdorskaya-705908-710045,Interviewer,705.908,710.045,audio_files/020721_VIK1941_Razdorskaya-705908-710045.wav,standart,"""Бгает"" - это что? ",,
020721_VIK1941_Razdorskaya-709897-714310,VIK1941,709.897,714.31,audio_files/020721_VIK1941_Razdorskaya-709897-714310.wav,don_rnd,"Зарабатывает, бгает, в семью. ",,
020721_VIK1941_Razdorskaya-714272-720692,Activity,714.272,720.692,audio_files/020721_VIK1941_Razdorskaya-714272-720692.wav,don_rnd,Смеется ,,
020721_VIK1941_Razdorskaya-720658-724693,VIK1941,720.658,724.693,audio_files/020721_VIK1941_Razdorskaya-720658-724693.wav,don_rnd,"Да всё, всё помню, я всё помню, я очень хорошо помню.  ",,
020721_VIK1941_Razdorskaya-724693-729738,VIK1941,724.693,729.738,audio_files/020721_VIK1941_Razdorskaya-724693-729738.wav,don_rnd,"Я с мальства помню, что у нас хата была большая там,  ",,
020721_VIK1941_Razdorskaya-729738-735795,VIK1941,729.738,735.795,audio_files/020721_VIK1941_Razdorskaya-729738-735795.wav,don_rnd,"в центре, выше всех, вот как эта, выше всех наш этот дом стоял, выше всех. ",,
020721_VIK1941_Razdorskaya-735795-738079,VIK1941,735.795,738.079,audio_files/020721_VIK1941_Razdorskaya-735795-738079.wav,don_rnd,А уж прострелена же вся.  ,,
020721_VIK1941_Razdorskaya-738079-745136,VIK1941,738.079,745.136,audio_files/020721_VIK1941_Razdorskaya-738079-745136.wav,don_rnd,"Наши же отсюда стреляют, а они же на втором этаже же в окна постановят и строчат ",,
020721_VIK1941_Razdorskaya-745136-748261,VIK1941,745.136,748.261,audio_files/020721_VIK1941_Razdorskaya-745136-748261.wav,don_rnd,немцы. Это я хорошо. ,,
020721_VIK1941_Razdorskaya-748261-751965,VIK1941,748.261,751.965,audio_files/020721_VIK1941_Razdorskaya-748261-751965.wav,don_rnd,"Ну и немцы были не все плохие, были и хорошие. ",,
020721_VIK1941_Razdorskaya-751965-754133,VIK1941,751.965,754.133,audio_files/020721_VIK1941_Razdorskaya-751965-754133.wav,don_rnd,"Пышку же мамка испечет,  ",,
020721_VIK1941_Razdorskaya-754133-759999,VIK1941,754.133,759.999,audio_files/020721_VIK1941_Razdorskaya-754133-759999.wav,don_rnd,"ну стол, ну придут же они, мамка картошки-то им даст и пышку же разломит.  ",,
020721_VIK1941_Razdorskaya-759999-764318,VIK1941,759.999,764.318,audio_files/020721_VIK1941_Razdorskaya-759999-764318.wav,don_rnd,"Они - нет, мамка, у нас самих вот четверо или пятеро детей.  ",,
020721_VIK1941_Razdorskaya-764340-769352,VIK1941,764.34,769.352,audio_files/020721_VIK1941_Razdorskaya-764340-769352.wav,don_rnd,"Мы не сами сюда шли, нас вот пах-пах-пах-пах под автоматом гнали. ",,
020721_VIK1941_Razdorskaya-769352-773408,VIK1941,769.352,773.408,audio_files/020721_VIK1941_Razdorskaya-769352-773408.wav,don_rnd,"Мы не сами сюда пришли, нет, мы не сами пришли.  ",,
020721_VIK1941_Razdorskaya-773408-779352,VIK1941,773.408,779.352,audio_files/020721_VIK1941_Razdorskaya-773408-779352.wav,don_rnd,"У нас тоже детки такие, такие, деткам отдай пышку эту, не надо.  ",,
020721_VIK1941_Razdorskaya-779352-783011,VIK1941,779.352,783.011,audio_files/020721_VIK1941_Razdorskaya-779352-783011.wav,don_rnd,"Картошки же возьмут, съедят, капусты. А это ",,
020721_VIK1941_Razdorskaya-783011-789829,VIK1941,783.011,789.829,audio_files/020721_VIK1941_Razdorskaya-783011-789829.wav,don_rnd,"А иной придёт – всё кверх ногами перекинет, даже детское всё и обувь заберёт и всё.
          ",,
020721_VIK1941_Razdorskaya-789829-792579,VIK1941,789.829,792.579,audio_files/020721_VIK1941_Razdorskaya-789829-792579.wav,don_rnd,Хамы были тоже такие. А были нет. ,,
020721_VIK1941_Razdorskaya-792378-794613,Interviewer,792.378,794.613,audio_files/020721_VIK1941_Razdorskaya-792378-794613.wav,standart,Куда ему обувь эта? ,,
020721_VIK1941_Razdorskaya-794550-797977,VIK1941,794.55,797.977,audio_files/020721_VIK1941_Razdorskaya-794550-797977.wav,don_rnd,Как куда? Ну они же собирали да и домой отправляли. ,,
020721_VIK1941_Razdorskaya-797977-804340,VIK1941,797.977,804.34,audio_files/020721_VIK1941_Razdorskaya-797977-804340.wav,don_rnd,"Там же тоже была не малина же жизнь, видимо, что они забирали-то и детское всё забирали. ",,
020721_VIK1941_Razdorskaya-804340-810210,VIK1941,804.34,810.21,audio_files/020721_VIK1941_Razdorskaya-804340-810210.wav,don_rnd,"А больше-то забирали наши, полицаи, кто пошёл в полицаи – больше они забирали.  ",,
020721_VIK1941_Razdorskaya-810182-812454,Activity,810.182,812.454,audio_files/020721_VIK1941_Razdorskaya-810182-812454.wav,don_rnd,Кашляет ,,
020721_VIK1941_Razdorskaya-812432-818738,VIK1941,812.432,818.738,audio_files/020721_VIK1941_Razdorskaya-812432-818738.wav,don_rnd,"У меня мама ежевики нарвала за домом два ведра и понесла в Шахты пешком,  ",,
